年,月,規模,就業形態,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,前月末労働者数,本月末労働者数,パートタイム労働者数,現金給与総額指数,きまって支給する給与指数,所定内給与指数,所定外給与指数,特別給与指数,総実労働時間指数,所定内労働時間指数,所定外労働時間指数,CPI(持ち家除く総合),実質_現金給与総額指数,実質_きまって支給する給与指数,実質_所定内給与指数,実質_所定外給与指数,実質_特別給与指数,実質_現金給与総額,実質_きまって支給する給与,実質_所定内給与,実質_所定外給与,実質_特別給与
1989,99,30人以上,形態計,357079,264427.0,238208.0,26219.0,92652.0,174.0,158.2,15.8,21921380.0,21938186.0,,96.14197863266273,89.31413478166883,87.94928502069435,103.97350993377484,122.97196857082182,120.49861495844875,119.84848484848484,127.41935483870968,87.0,110.50802141685372,102.65992503640095,101.09113220769466,119.50978153307452,141.34709031128943,410435.632183908,303939.0804597701,273802.2988505747,30136.7816091954,106496.55172413793
1989,99,500人以上,形態計,441948,315384.0,273315.0,42069.0,126564.0,174.6,154.1,20.5,4289801.0,4295073.0,,92.2108162243365,85.83232183582716,82.74775279368087,113.26225668362815,113.16725978647686,117.10261569416498,114.23276501111934,144.3661971830986,87.0,105.98944393601897,98.65784119060594,95.11235953296652,130.18650193520477,130.0773100993987,507986.2068965517,362510.3448275862,314155.1724137931,48355.1724137931,145475.8620689655
1989,99,100〜499人,形態計,360273,265683.0,238348.0,27335.0,94590.0,173.9,157.9,16.0,8246751.0,8252465.0,,96.48730948153266,88.97294473411897,87.04518645392429,110.26623638563937,126.49442349354088,120.34602076124568,119.16981132075473,133.33333333333331,87.0,110.90495342704905,102.26775256795284,100.05193845278654,126.74280044326365,145.39588907303548,414106.8965517241,305382.7586206897,273963.2183908046,31419.540229885057,108724.1379310345
1989,99,30〜99人,形態計,315467,240024.0,222033.0,17991.0,75443.0,173.8,160.3,13.5,9384829.0,9390648.0,,101.32751321731645,94.03818352067262,94.04033815606681,94.01160056435178,134.49628295865793,122.48062015503875,123.21291314373559,114.40677966101693,87.0,116.46840599691546,108.08986611571565,108.09234270812279,108.05931099350778,154.59342868811257,362605.7471264368,275889.6551724138,255210.34482758617,20679.310344827587,86716.091954023
1990,99,30人以上,形態計,370169,271496.0,244373.0,27123.0,98673.0,171.0,155.5,15.5,22722908.0,22767494.0,2101660.0,99.66640460087021,91.70179420665802,90.22547785280989,107.55839314747988,130.96331492885963,118.42105263157893,117.8030303030303,125.0,89.7,111.11081895303256,102.23165463395543,100.58581700424736,119.9090224609586,146.00146591846112,412674.4704570791,302671.1259754738,272433.66778149386,30237.458193979932,110003.34448160535
1990,99,500人以上,形態計,462098,327417.0,283476.0,43941.0,134681.0,172.2,151.7,20.5,4472900.0,4482198.0,207900.0,96.41503922550493,89.10712438969959,85.82405638527516,118.30223729908731,120.4250791323164,115.49295774647888,112.45366938472942,144.3661971830986,89.7,107.4861083896376,99.33904614236297,95.67899262572482,131.88655217289556,134.25315399366374,515159.4202898551,365013.3779264214,316026.75585284276,48986.62207357859,150146.04236343366
1990,99,100〜499人,形態計,374102,272970.0,244490.0,28480.0,101132.0,171.2,155.3,15.9,8549870.0,8566033.0,746132.0,100.19095367030096,91.41324331655565,89.2882576573747,114.88503428801937,135.2429859049453,118.47750865051903,117.20754716981132,132.5,89.7,111.6956005243043,101.9099702525704,99.54097843631516,128.07696130213978,150.77255953728573,417059.08584169456,304314.381270903,272564.10256410256,31750.278706800447,112744.70457079154
1990,99,30〜99人,形態計,324310,244409.0,226237.0,18172.0,79901.0,170.2,157.4,12.8,9700138.0,9719264.0,1147629.0,104.16787116087546,95.75616770033028,95.82090942974283,94.95741234258244,142.44379869145882,119.94362226920366,120.98385857033051,108.47457627118644,89.7,116.12917632204622,106.75158049089217,106.82375633193179,105.86110629050441,158.80022150664306,361549.60981047933,272473.80156075803,252215.16164994423,20258.639910813825,89075.80824972129
1990,99,5〜29人,形態計,271013,217967.0,206816.0,11151.0,53046.0,173.4,163.9,9.5,15830607.0,15876033.0,2652484.0,106.37847725140621,99.10293716468128,99.5360477428049,91.70230263157895,152.3303563736611,131.86311787072245,132.71255060728745,118.75,89.7,118.59362012419868,110.48265012784981,110.9654935817223,102.23222143988733,169.82202494276598,302132.6644370123,242995.54069119284,230564.10256410253,12431.438127090301,59137.123745819394
1990,99,5人以上,形態計,329443,249510.0,228947.0,20563.0,79933.0,172.0,159.0,13.0,38553515.0,38643528.0,4754144.0,102.13639971229445,94.44696797637974,93.66490475878771,104.12700020255217,136.93723017885287,123.65204888569374,123.73540856031128,122.64150943396226,89.7,113.86443669152114,105.29204902606438,104.42018367757828,116.08361226594444,152.6613491403042,367272.01783723524,278160.53511705686,255236.34336677814,22924.191750278707,89111.48272017836
1991,99,30人以上,形態計,384787,281943.0,255277.0,26666.0,102844.0,168.0,153.4,14.6,23497146.0,23536518.0,2311985.0,103.60223797010295,95.23042315175097,94.25136700794175,105.74612364674624,136.49925674240814,116.34349030470914,116.21212121212122,117.74193548387095,92.7,111.76077450928041,102.72969056283816,101.67353506789834,114.07348829206714,147.24838915038634,415088.4573894283,304145.63106796116,275379.7195253506,28765.91154261057,110942.8263214671
1991,99,500人以上,形態計,476308,336627.0,293689.0,42938.0,139681.0,168.9,149.8,19.1,4642636.0,4650095.0,219230.0,99.3799031881155,91.61364242519909,88.91610328823279,115.60186306975741,124.89583147051985,113.27967806841046,111.04521868050408,134.50704225352115,92.7,107.2059365567589,98.82809323106697,95.91812652452296,124.70535390480843,134.73120978481106,513816.6127292341,363135.92233009706,316816.61272923404,46319.309600863,150680.690399137
1991,99,100〜499人,形態計,381509,279863.0,252178.0,27685.0,101646.0,167.8,152.7,15.1,8785658.0,8800315.0,843112.0,102.17467574031372,93.7215976638503,92.09593128357577,111.67809600645423,135.93035384738826,116.12456747404845,115.24528301886792,125.83333333333333,92.7,110.22079367887132,101.10204710231963,99.34836168670525,120.47259547621813,146.63468591951266,411552.3193096008,301901.8338727076,272036.6774541532,29865.156418554478,109650.4854368932
1991,99,30〜99人,形態計,345451,258546.0,240273.0,18273.0,86905.0,167.7,155.5,12.2,10068853.0,10086109.0,1249643.0,110.95832771236036,101.29485466676591,101.76574729780097,95.48518576579401,154.9302051949441,118.18181818181816,119.52344350499615,103.38983050847457,92.7,119.69614639952573,109.27168788216389,109.77966267292445,103.00451538920605,167.13074994060852,372654.8004314995,278906.1488673139,259194.17475728155,19711.97411003236,93748.65156418554
1991,99,5〜29人,形態計,287777,229869.0,218731.0,11138.0,57908.0,169.4,160.5,8.9,16084102.0,16124320.0,2776504.0,112.95871064479537,104.5144130217332,105.27047839060543,91.59539473684211,166.29239295867671,128.8212927756654,129.95951417004048,111.25,92.7,121.85405679050201,112.74478211621704,113.56038661338235,98.80840856185772,179.38769466955415,310439.05070118664,247970.87378640776,235955.77130528586,12015.1024811219,62468.17691477886
1991,99,5人以上,形態計,345358,260778.0,240424.0,20354.0,84580.0,168.6,156.3,12.3,39581249.0,39660839.0,5088489.0,107.07048785932191,98.71224165341812,98.36028015971722,103.06866518128419,144.89823888165557,121.20776419841842,121.6342412451362,116.03773584905662,92.7,115.50214440056301,106.48569757650282,106.10601958977045,111.18518358283083,156.3087798076112,372554.476806904,281313.91585760517,259357.06580366773,21956.850053937433,91240.56094929882
1992,99,30人以上,形態計,392608,288805.0,264954.0,23851.0,103803.0,164.3,151.9,12.4,24046688.0,24067621.0,2422981.0,105.70800844354457,97.54816526156506,97.82423286947981,94.58301939168021,137.7720853684434,113.78116343490305,115.07575757575759,100.0,94.2,112.21656947297724,103.55431556429411,103.8473809654775,100.40660232662442,146.25486769473824,416781.3163481953,306587.0488322717,281267.5159235669,25319.532908704885,110194.26751592357
1992,99,500人以上,形態計,482842,341744.0,305024.0,36720.0,141098.0,164.1,148.9,15.2,4743393.0,4745468.0,220541.0,100.74319813052912,93.00624316218614,92.34784240945325,98.86115822631452,126.16284268316673,110.06036217303823,110.37805782060785,107.04225352112675,94.2,106.94607020226022,98.73274221038868,98.03380298243445,104.94815098334873,133.93083087385003,512571.12526539277,362785.56263269635,323804.6709129512,38980.891719745225,149785.56263269638
1992,99,100〜499人,形態計,391082,287399.0,262179.0,25220.0,103683.0,164.3,151.4,12.9,8982661.0,8989693.0,877599.0,104.73848988588308,96.24528232382598,95.74831733139533,101.73457039128681,138.65441707454065,113.70242214532873,114.26415094339623,107.5,94.2,111.18735656675487,102.17121265798936,101.64364897175724,107.99848236866964,147.1915255568372,415161.35881104035,305094.47983014863,278321.6560509554,26772.823779193204,110066.87898089172
1992,99,30〜99人,形態計,352477,265705.0,248957.0,16748.0,86772.0,164.4,153.8,10.6,10320634.0,10332459.0,1324841.0,113.21506806195276,104.09965483601773,105.44378748348187,87.51632962324292,154.69309896065462,115.85623678646935,118.21675634127595,89.83050847457626,94.2,120.18584719952523,110.50918772401033,111.93608013108478,92.90480851724303,164.21772713445287,374179.4055201698,282064.75583864114,264285.56263269635,17779.193205944797,92114.64968152865
1992,99,5〜29人,形態計,294648,237014.0,226845.0,10169.0,57634.0,166.5,158.7,7.8,16776011.0,16817008.0,2958656.0,115.6557270875284,107.76302627989452,109.175570314756,83.62664473684211,165.50555667231427,126.61596958174906,128.50202429149797,97.5,94.2,122.7767803476947,114.39811706995171,115.89763303052653,88.77563135545871,175.6959200343039,312789.80891719746,251607.21868365182,240812.101910828,10795.11677282378,61182.59023354565
1992,99,5人以上,形態計,352333,267512.0,249286.0,18226.0,84821.0,165.2,154.7,10.5,40822698.0,40884628.0,5381636.0,109.23292988417373,101.26126126126127,101.98582836944425,92.29289041928297,145.31110806551087,118.76347951114306,120.38910505836576,99.05660377358491,94.2,115.95852429317806,107.49603106291006,108.26521058327414,97.97546753639381,154.25807650266546,374026.5392781316,283983.01486199576,264634.81953290873,19348.195329087048,90043.52441613589
1993,99,30人以上,形態計,393224,293410.0,271155.0,22255.0,99814.0,159.4,148.3,11.1,23526545.0,23526527.0,2719815.0,105.87386378322492,99.10357220060527,100.11371733857122,88.25395566482929,132.47770227224464,110.38781163434903,112.34848484848486,89.51612903225806,95.3,111.09534499813738,103.99115655887228,105.05111997751439,92.60645924955855,139.0112300863008,412616.99895068206,307880.3777544596,284527.8069254985,23352.570828961176,104736.62119622245
1993,99,30人以上,一般,431592,319686.0,294827.0,24859.0,111906.0,167.5,155.2,12.3,20814702.0,20806712.0,,93.66084856218384,88.6514517068301,89.82931555598888,76.72057280414789,111.69043745571048,102.44648318042813,104.93576741041244,78.84615384615385,95.3,98.28000898445315,93.02355897883537,94.25951265056547,80.50427366647209,117.19878012141709,452877.2298006296,335452.2560335782,309367.2612801679,26084.994753410287,117424.97376705142
1993,99,30人以上,パート,99219,92062.0,89756.0,2306.0,7157.0,97.3,95.2,2.1,2711843.0,2719815.0,,89.01439029641858,84.94763552479816,86.26237385872176,53.3179190751445,231.69310456458402,109.08071748878922,110.69767441860465,65.625,95.3,93.40439695321993,89.13707820020792,90.51665672478674,55.94744918693022,243.11973196703468,104112.27701993706,96602.30849947534,94182.58132214061,2419.7271773347325,7509.9685204617
1993,99,500人以上,形態計,482749,344973.0,312495.0,32478.0,137776.0,159.7,146.9,12.8,4622022.0,4617301.0,233728.0,100.72379402436988,93.88502130948558,94.60973239398243,87.44043292141184,123.19247482966433,107.10932260228034,108.8954781319496,90.14084507042254,95.3,105.69128439073441,98.51523747060396,99.2756898153016,91.752815237578,129.26807432283772,506557.1878279119,361986.35886673664,327906.61070304306,34079.7481636936,144570.82896117526
1993,99,500人以上,一般,502448,357922.0,323917.0,34005.0,144526.0,162.7,149.4,13.3,4387971.0,4383573.0,,92.11184360081836,86.6626634964141,87.52171716216472,79.25280257300673,109.10092851211594,101.87852222917971,104.11149825783971,82.09876543209877,95.3,96.65461028417457,90.9366878241491,91.83810824991052,83.16138779958735,114.48156192247214,527227.7019937041,375573.9769150053,339891.92025183636,35682.05666316894,151653.72507869886
1993,99,500人以上,パート,113373,102157.0,98312.0,3845.0,11216.0,102.4,99.4,3.0,234050.0,233728.0,,85.53547851673017,79.32860681643461,80.6973766293463,55.33170240322348,297.6645435244161,109.40170940170941,111.06145251396649,73.17073170731709,95.3,89.753912399507,83.24093055239729,84.67720527738332,58.06054816707606,312.34474661533693,118964.32318992654,107195.17313746065,103160.54564533054,4034.627492130115,11769.150052465899
1993,99,100〜499人,形態計,398159,295801.0,271999.0,23802.0,102358.0,159.1,147.6,11.5,8292142.0,8290648.0,942157.0,106.63383227679444,99.05897639403773,99.33460180190708,96.01452198467125,136.88250554976062,110.1038062283737,111.39622641509435,95.83333333333334,95.3,111.89279357481054,103.94436137884338,104.23358006496022,100.74976073942419,143.63326920226717,417795.38300104934,310389.296956978,285413.43126967474,24975.865687303256,107406.08604407137
1993,99,100〜499人,一般,435810,321391.0,294900.0,26491.0,114419.0,166.8,154.1,12.7,7352394.0,7348491.0,,95.20865465699018,89.41212800703299,89.88359936724872,84.47923974743287,116.40605129561617,103.09023485784921,104.75866757307955,86.39455782312925,95.3,99.90414969253953,93.82175026970934,94.31647362775311,88.64558210643534,122.14695833747761,457303.25288562436,337241.3431269675,309443.8614900315,27797.481636935994,120061.90975865688
1993,99,100〜499人,パート,104032,95893.0,93102.0,2791.0,8139.0,99.9,97.4,2.5,939749.0,942157.0,,88.64953302883633,84.1543146495362,85.33951748918383,57.51081805069029,239.1713194240376,108.82352941176472,110.30577576443943,71.42857142857143,95.3,93.02154567558901,88.30463237097189,89.5482869771079,60.347133316569035,250.9667570031874,109162.64428121722,100622.24554039874,97693.59916054565,2928.646379853096,8540.398740818468
1993,99,30〜99人,形態計,350410,269103.0,252504.0,16599.0,81307.0,159.5,149.4,10.1,10612381.0,10618577.0,1543930.0,112.55115085406669,105.43094565528266,106.946091552875,86.7377331870199,144.95035031109052,112.40310077519379,114.8347425057648,85.59322033898304,95.3,118.10194213438268,110.6305830590584,112.22045283617523,91.01545979750252,152.0990034743867,367691.500524659,282374.6065057713,264956.9779643232,17417.62854144806,85316.89401888773
1993,99,30〜99人,一般,393929,299824.0,280708.0,19116.0,94105.0,170.5,158.9,11.6,9074337.0,9074648.0,,96.64645066953224,91.69238108927212,93.39686046434251,72.31322110837904,116.74254735823544,101.7910447761194,104.88448844884488,72.5,95.3,101.41285484735806,96.21446074425197,98.00300153656087,75.87956044950582,122.50004969384622,413356.76810073457,314610.7030430221,294551.94123819517,20058.761804826863,98746.06505771249
1993,99,30〜99人,パート,94133,88191.0,86416.0,1775.0,5942.0,94.9,93.2,1.7,1538044.0,1543930.0,,92.624152554881,89.134038123345,90.29790702291513,54.76704720765196,221.13881652400445,109.96523754345309,111.61676646706586,60.71428571428572,95.3,97.19218526220462,93.52994556489507,94.7512140849057,57.4680453385645,232.0449281469092,98775.44596012592,92540.39874081846,90677.8593913956,1862.5393494228754,6235.04721930745
1993,99,5〜29人,形態計,294848,239393.0,229762.0,9631.0,55455.0,160.9,153.7,7.2,16438588.0,16460500.0,3043680.0,115.73423142293034,108.84468491406747,110.5794590432188,79.20230263157895,159.24819803003763,122.3574144486692,124.45344129554654,90.0,95.3,121.44200569037811,114.2126809171747,116.03301053852971,83.1083973049097,167.10199163697547,309389.296956978,251199.37040923402,241093.389296957,10105.98111227702,58189.92654774397
1993,99,5〜29人,一般,341364,274385.0,262836.0,11549.0,66979.0,174.6,166.0,8.6,13423411.0,13416820.0,,93.78956391770706,89.23814944304415,91.04752667313288,61.447193402500666,118.56159170162674,104.61354104254043,107.16591349257585,71.66666666666667,95.3,98.41507231658663,93.63919144075987,95.53780343455706,64.4776426049325,124.40880556309206,358199.370409234,287917.1038824764,275798.53095487936,12118.572927597063,70282.26652675761
1993,99,5〜29人,パート,88786,84384.0,83253.0,1131.0,4402.0,99.9,98.8,1.1,3015177.0,3043680.0,,99.41773229122344,96.64318845559183,97.70676118159307,53.6527514231499,221.09492717227525,128.57142857142858,130.34300791556728,57.89473684210527,95.3,104.32081037903825,101.4094317477354,102.52545769317216,56.298794777701886,231.9988742626183,93164.74291710388,88545.64533053516,87358.8667366212,1186.778593913956,4619.097586568731
1993,99,5人以上,形態計,352744,271183.0,254122.0,17061.0,81561.0,160.0,150.5,9.5,39965133.0,39987026.0,5763495.0,109.36035119918648,102.65084412143236,103.96429272762977,86.39355884140166,139.72623860755155,115.02516175413373,117.1206225680934,89.62264150943396,95.3,114.7537788029239,107.71337263529104,109.09159782542473,90.65431148100909,146.61724932586733,370140.6086044071,284557.18782791187,266654.77439664217,17902.413431269677,85583.42077649527
1993,99,5人以上,一般,396218,301926.0,282285.0,19641.0,94292.0,170.4,159.5,10.9,34238113.0,34223531.0,,93.201229767525,88.53330049174414,90.00200865315023,71.71388929458156,112.13223926745155,103.39805825242718,105.98006644518271,76.22377622377621,95.3,97.79772273612278,92.89958078881862,94.44072261610728,75.25067082327551,117.6623706898757,415758.65687303257,316816.3693599161,296206.7156348374,20609.6537250787,98942.28751311648
